,userID,itemID,rating,timestamp
11386,72.0,203.0,3.0,880037462.0
11387,382.0,171.0,3.0,875946639.0
11388,180.0,28.0,3.0,877355568.0
11389,398.0,227.0,2.0,875908666.0
11390,331.0,705.0,2.0,877196173.0
11391,339.0,632.0,4.0,891033794.0
11392,398.0,181.0,4.0,875652318.0
11393,246.0,29.0,1.0,884922740.0
11394,173.0,1265.0,3.0,877557239.0
11395,303.0,184.0,5.0,879467436.0
11396,199.0,117.0,3.0,883782879.0
11397,374.0,931.0,3.0,880936233.0
11398,339.0,631.0,5.0,891033256.0
11399,244.0,204.0,4.0,880605812.0
11400,45.0,100.0,5.0,881010742.0
11401,315.0,603.0,5.0,879821267.0
11402,233.0,82.0,4.0,877663612.0
11403,264.0,183.0,5.0,886122577.0
11404,194.0,514.0,3.0,879521167.0
11405,303.0,237.0,5.0,879468307.0
11406,316.0,357.0,4.0,880854049.0
11407,91.0,230.0,4.0,891439560.0
11408,363.0,417.0,1.0,891498223.0
11409,117.0,109.0,4.0,880126336.0
11410,289.0,1016.0,5.0,876789843.0
11411,279.0,63.0,3.0,875313350.0
11412,13.0,665.0,2.0,882396984.0
11413,60.0,132.0,4.0,883325944.0
11414,276.0,595.0,2.0,874787195.0
11415,13.0,345.0,4.0,884538366.0
11416,361.0,183.0,4.0,879441285.0
11417,333.0,88.0,5.0,891045551.0
11418,197.0,62.0,2.0,891410039.0
11419,175.0,669.0,1.0,877107790.0
11420,339.0,1301.0,3.0,891032189.0
11421,336.0,282.0,3.0,877760032.0
11422,21.0,875.0,4.0,874951005.0
11423,309.0,938.0,4.0,877370383.0
11424,275.0,117.0,3.0,876197615.0
11425,243.0,286.0,4.0,879986908.0
11426,144.0,193.0,4.0,888105287.0
11427,115.0,32.0,5.0,881171348.0
11428,250.0,223.0,4.0,878090294.0
11429,186.0,988.0,4.0,891719775.0
11430,347.0,829.0,4.0,881653155.0
11431,378.0,549.0,3.0,880056701.0
11432,308.0,25.0,4.0,887740649.0
11433,265.0,477.0,3.0,875320371.0
11434,331.0,58.0,3.0,877196567.0
11435,130.0,742.0,5.0,876251053.0
11436,299.0,333.0,4.0,892249868.0
11437,54.0,741.0,5.0,880931687.0
11438,21.0,441.0,3.0,874951761.0
11439,130.0,39.0,4.0,875801496.0
11440,315.0,100.0,5.0,879821003.0
11441,243.0,268.0,4.0,879986951.0
11442,393.0,681.0,3.0,887742798.0
11443,276.0,1089.0,2.0,882659211.0
11444,336.0,655.0,3.0,877757752.0
11445,238.0,220.0,3.0,883576560.0
11446,296.0,923.0,5.0,884197193.0
11447,84.0,148.0,4.0,883452274.0
11448,18.0,968.0,3.0,880130155.0
11449,178.0,877.0,2.0,888513069.0
11450,158.0,286.0,4.0,880134261.0
11451,293.0,485.0,3.0,888905948.0
11452,387.0,208.0,3.0,886480484.0
11453,24.0,294.0,3.0,875246037.0
11454,48.0,511.0,5.0,879434954.0
11455,87.0,25.0,4.0,879876811.0
11456,382.0,474.0,5.0,875947199.0
11457,141.0,281.0,4.0,884584865.0
11458,178.0,187.0,4.0,882826049.0
11459,388.0,56.0,3.0,886441015.0
11460,90.0,14.0,5.0,891383987.0
11461,87.0,705.0,4.0,879877740.0
11462,172.0,1134.0,2.0,875536721.0
11463,13.0,261.0,1.0,883670785.0
11464,207.0,568.0,4.0,875509395.0
11465,270.0,1148.0,5.0,876955042.0
11466,252.0,275.0,5.0,891456464.0
11467,371.0,237.0,5.0,877487052.0
11468,318.0,158.0,5.0,884498709.0
11469,149.0,301.0,3.0,883512813.0
11470,148.0,509.0,5.0,877016605.0
11471,224.0,1044.0,3.0,888104353.0
11472,326.0,200.0,2.0,879877349.0
11473,87.0,64.0,5.0,879875649.0
11474,396.0,841.0,4.0,884646648.0
11475,389.0,715.0,3.0,880614012.0
11476,48.0,306.0,4.0,879434211.0
11477,201.0,636.0,2.0,884310149.0
11478,387.0,183.0,4.0,886480206.0
11479,325.0,193.0,4.0,891478627.0
11480,90.0,903.0,4.0,891383319.0
11481,156.0,124.0,3.0,888185677.0
11482,274.0,476.0,4.0,878945645.0
11483,326.0,563.0,3.0,879877470.0
11484,22.0,110.0,1.0,878887157.0
11485,152.0,67.0,5.0,882477689.0
11486,285.0,902.0,4.0,890595584.0
11487,18.0,193.0,5.0,880131358.0
11488,189.0,15.0,2.0,893264335.0
11489,144.0,181.0,4.0,888104032.0
11490,280.0,181.0,3.0,891701248.0
11491,14.0,603.0,4.0,890881484.0
11492,327.0,659.0,4.0,887819021.0
11493,262.0,447.0,3.0,879794206.0
11494,222.0,949.0,3.0,878183173.0
11495,198.0,410.0,1.0,884205385.0
11496,291.0,375.0,1.0,874868791.0
11497,125.0,63.0,3.0,892838558.0
11498,339.0,739.0,3.0,891036058.0
11499,249.0,245.0,2.0,879571999.0
11500,364.0,321.0,2.0,875931478.0
11501,312.0,659.0,5.0,891699321.0
11502,326.0,233.0,4.0,879876941.0
11503,262.0,781.0,3.0,879793667.0
11504,7.0,154.0,5.0,891353124.0
11505,277.0,121.0,2.0,879544058.0
11506,86.0,881.0,2.0,879570218.0
11507,13.0,816.0,1.0,882396983.0
11508,292.0,83.0,5.0,881104360.0
11509,231.0,846.0,4.0,888605274.0
11510,299.0,998.0,2.0,889503774.0
11511,360.0,79.0,4.0,880355485.0
11512,88.0,261.0,5.0,891038103.0
11513,182.0,471.0,4.0,885613216.0
11514,186.0,31.0,4.0,879023529.0
11515,343.0,684.0,3.0,876406878.0
11516,181.0,1388.0,1.0,878962168.0
11517,308.0,313.0,3.0,887736408.0
11518,231.0,151.0,1.0,879966209.0
11519,347.0,65.0,2.0,881654679.0
11520,64.0,9.0,4.0,889738085.0
11521,381.0,129.0,4.0,892697628.0
11522,276.0,307.0,4.0,878015917.0
11523,181.0,1284.0,1.0,878962773.0
11524,214.0,257.0,3.0,891543176.0
11525,311.0,239.0,3.0,884365284.0
11526,109.0,559.0,3.0,880579709.0
11527,83.0,452.0,3.0,880309214.0
11528,372.0,148.0,5.0,876869915.0
11529,369.0,271.0,5.0,889428642.0
11530,270.0,714.0,4.0,876954965.0
11531,94.0,685.0,4.0,891722382.0
11532,398.0,504.0,3.0,875722071.0
11533,311.0,1.0,4.0,884963202.0
11534,85.0,234.0,4.0,882995015.0
11535,334.0,1411.0,1.0,891549434.0
11536,94.0,170.0,5.0,891725362.0
11537,192.0,340.0,4.0,881366535.0
11538,56.0,433.0,4.0,892676970.0
11539,313.0,515.0,5.0,891013803.0
11540,72.0,127.0,5.0,880037702.0
11541,401.0,486.0,4.0,891033184.0
11542,255.0,259.0,3.0,883215759.0
11543,94.0,650.0,5.0,885870612.0
11544,396.0,291.0,4.0,884646289.0
11545,166.0,300.0,5.0,886397723.0
11546,398.0,69.0,5.0,875659191.0
11547,24.0,286.0,5.0,875323773.0
11548,335.0,260.0,3.0,891567159.0
11549,234.0,1050.0,3.0,892333616.0
11550,321.0,213.0,4.0,879440109.0
11551,385.0,767.0,1.0,879447361.0
11552,372.0,1083.0,3.0,876869878.0
11553,75.0,1001.0,1.0,884050531.0
11554,275.0,222.0,4.0,876198296.0
11555,72.0,177.0,4.0,880037204.0
11556,271.0,356.0,4.0,885849300.0
11557,188.0,717.0,4.0,875074329.0
11558,228.0,87.0,1.0,889388662.0
11559,217.0,840.0,1.0,889070087.0
11560,125.0,1000.0,3.0,892838977.0
11561,94.0,458.0,4.0,891722306.0
11562,326.0,141.0,3.0,879876235.0
11563,62.0,508.0,4.0,879372277.0
11564,373.0,204.0,5.0,877098222.0
11565,368.0,288.0,3.0,889783453.0
11566,313.0,67.0,1.0,891029117.0
11567,181.0,25.0,5.0,878962675.0
11568,357.0,118.0,5.0,878951691.0
11569,124.0,96.0,4.0,890399864.0
11570,276.0,203.0,4.0,877934910.0
11571,222.0,746.0,5.0,878183137.0
11572,36.0,269.0,3.0,882157258.0
11573,338.0,945.0,4.0,879438762.0
11574,323.0,300.0,2.0,878738827.0
11575,283.0,210.0,5.0,879298206.0
11576,8.0,56.0,5.0,879362183.0
11577,305.0,530.0,5.0,886323237.0
11578,140.0,258.0,3.0,879013617.0
11579,11.0,663.0,4.0,891905032.0
11580,255.0,833.0,4.0,883216902.0
11581,63.0,678.0,2.0,875747047.0
11582,194.0,44.0,4.0,879524007.0
11583,389.0,656.0,5.0,879991175.0
11584,91.0,322.0,4.0,891438397.0
11585,275.0,102.0,3.0,875154718.0
11586,352.0,173.0,1.0,884290361.0
11587,371.0,179.0,3.0,877487364.0
11588,330.0,72.0,5.0,876547087.0
11589,198.0,692.0,2.0,884208377.0
11590,365.0,7.0,2.0,891304213.0
11591,1.0,264.0,2.0,875071713.0
11592,64.0,1141.0,5.0,889739834.0
11593,87.0,63.0,4.0,879876848.0
11594,64.0,17.0,3.0,889739733.0
11595,179.0,303.0,1.0,892151270.0
11596,130.0,496.0,5.0,875216593.0
11597,269.0,276.0,5.0,891446193.0
11598,174.0,21.0,1.0,886515209.0
11599,303.0,118.0,2.0,879485623.0
11600,237.0,423.0,4.0,879376487.0
11601,249.0,108.0,3.0,879640452.0
11602,385.0,1353.0,4.0,879440098.0
11603,357.0,326.0,5.0,878951101.0
11604,299.0,482.0,4.0,877881508.0
11605,279.0,214.0,3.0,875306910.0
11606,217.0,281.0,2.0,889069842.0
11607,181.0,748.0,1.0,878961368.0
11608,319.0,302.0,4.0,876280242.0
11609,181.0,1009.0,1.0,878963276.0
11610,313.0,527.0,4.0,891013525.0
11611,248.0,11.0,5.0,884534992.0
11612,109.0,820.0,3.0,880572382.0
11613,269.0,525.0,4.0,891449055.0
11614,382.0,290.0,4.0,875946830.0
11615,378.0,1028.0,2.0,880044726.0
11616,210.0,185.0,4.0,887736232.0
11617,128.0,723.0,3.0,879967966.0
11618,363.0,472.0,1.0,891498469.0
11619,393.0,1048.0,3.0,887745120.0
11620,76.0,960.0,3.0,875028143.0
11621,102.0,510.0,4.0,888801316.0
11622,304.0,893.0,3.0,884967520.0
11623,360.0,194.0,3.0,880355803.0
11624,201.0,240.0,3.0,884114069.0
11625,254.0,951.0,4.0,886474619.0
11626,339.0,240.0,4.0,891036641.0
11627,234.0,73.0,2.0,892334368.0
11628,82.0,225.0,3.0,878768790.0
11629,383.0,464.0,4.0,891192986.0
11630,279.0,319.0,4.0,890780735.0
11631,89.0,845.0,2.0,879441335.0
11632,14.0,9.0,4.0,879119260.0
11633,286.0,1230.0,1.0,877535157.0
11634,181.0,260.0,1.0,878961623.0
11635,209.0,301.0,3.0,883460492.0
11636,330.0,47.0,5.0,876546409.0
11637,264.0,762.0,3.0,886122771.0
11638,267.0,578.0,3.0,878973153.0
11639,92.0,96.0,4.0,875656025.0
11640,303.0,574.0,1.0,879544184.0
11641,87.0,566.0,5.0,879875775.0
11642,393.0,88.0,3.0,889730066.0
11643,194.0,1058.0,2.0,879552923.0
11644,167.0,126.0,3.0,892738141.0
11645,69.0,150.0,5.0,882072920.0
11646,356.0,328.0,4.0,891406241.0
11647,92.0,393.0,3.0,875660494.0
11648,146.0,688.0,1.0,891457749.0
11649,269.0,1071.0,2.0,891449801.0
11650,119.0,199.0,5.0,874781994.0
11651,18.0,169.0,5.0,880130252.0
11652,171.0,1022.0,3.0,891034889.0
11653,325.0,340.0,3.0,891477473.0
11654,76.0,288.0,2.0,878101114.0
11655,114.0,520.0,3.0,881260473.0
11656,387.0,566.0,3.0,886483194.0
11657,291.0,1215.0,1.0,874834184.0
11658,396.0,148.0,4.0,884646436.0
11659,148.0,116.0,5.0,877398648.0
11660,11.0,597.0,2.0,891904037.0
11661,373.0,58.0,4.0,877100161.0
11662,369.0,988.0,3.0,889428228.0
11663,292.0,56.0,5.0,881105373.0
11664,128.0,280.0,1.0,879968579.0
11665,197.0,750.0,5.0,891409199.0
11666,216.0,15.0,3.0,881428365.0
11667,144.0,591.0,3.0,888104122.0
11668,374.0,824.0,4.0,880394331.0
11669,294.0,411.0,3.0,889242589.0
11670,389.0,1530.0,2.0,880088753.0
11671,301.0,161.0,3.0,882076558.0
11672,141.0,476.0,3.0,884585498.0
11673,299.0,222.0,2.0,877878148.0
11674,170.0,881.0,3.0,886190419.0
11675,85.0,327.0,3.0,884820110.0
11676,41.0,518.0,3.0,890687412.0
11677,393.0,683.0,4.0,887742110.0
11678,351.0,538.0,4.0,879481495.0
11679,308.0,177.0,5.0,887738570.0
11680,144.0,471.0,4.0,888104213.0
11681,332.0,928.0,5.0,887938706.0
11682,101.0,109.0,2.0,877136360.0
11683,60.0,492.0,5.0,883326525.0
11684,244.0,1039.0,4.0,880607570.0
11685,251.0,12.0,4.0,886271700.0
11686,125.0,692.0,3.0,892836523.0
11687,11.0,733.0,4.0,891904413.0
11688,7.0,166.0,3.0,891351585.0
11689,328.0,1041.0,3.0,885048762.0
11690,234.0,265.0,3.0,892078837.0
11691,181.0,1049.0,1.0,878963122.0
11692,44.0,5.0,4.0,878347598.0
11693,94.0,684.0,4.0,891721615.0
11694,363.0,62.0,2.0,891497639.0
11695,256.0,846.0,4.0,882151167.0
11696,205.0,269.0,3.0,888284347.0
11697,385.0,304.0,3.0,879438949.0
11698,328.0,696.0,3.0,885049376.0
11699,73.0,89.0,5.0,888625685.0
11700,354.0,180.0,3.0,891217274.0
11701,393.0,252.0,3.0,887744766.0
11702,393.0,763.0,5.0,887745086.0
11703,94.0,1089.0,2.0,891724829.0
11704,159.0,220.0,5.0,880557782.0
11705,339.0,65.0,4.0,891033452.0
11706,130.0,729.0,4.0,876252042.0
11707,274.0,742.0,4.0,878945322.0
11708,301.0,154.0,4.0,882076425.0
11709,293.0,151.0,4.0,888904927.0
11710,128.0,494.0,4.0,879967016.0
11711,102.0,597.0,3.0,888801673.0
11712,339.0,25.0,4.0,891035116.0
11713,90.0,471.0,4.0,891385752.0
11714,105.0,333.0,3.0,889214268.0
11715,185.0,28.0,5.0,883524428.0
11716,339.0,181.0,4.0,891033898.0
11717,222.0,288.0,4.0,883815252.0
11718,198.0,175.0,3.0,884207239.0
11719,63.0,300.0,4.0,875748326.0
11720,154.0,640.0,5.0,879138713.0
11721,256.0,370.0,3.0,882153321.0
11722,14.0,475.0,3.0,876964936.0
11723,90.0,1109.0,3.0,891385652.0
11724,21.0,834.0,1.0,874951293.0
11725,393.0,890.0,1.0,887742991.0
11726,38.0,118.0,5.0,892431151.0
11727,378.0,1037.0,2.0,880334476.0
11728,25.0,8.0,4.0,885852150.0
11729,178.0,739.0,4.0,882827737.0
11730,6.0,483.0,5.0,883601500.0
11731,276.0,168.0,5.0,874791623.0
11732,393.0,651.0,4.0,889728238.0
11733,1.0,219.0,1.0,878542327.0
11734,62.0,318.0,5.0,879373659.0
11735,224.0,1163.0,2.0,888104154.0
11736,85.0,340.0,3.0,893109920.0
11737,292.0,423.0,5.0,881105625.0
11738,304.0,310.0,3.0,884966697.0
11739,327.0,410.0,2.0,887819462.0
11740,373.0,506.0,4.0,877099211.0
11741,399.0,219.0,3.0,882345454.0
11742,261.0,988.0,3.0,890455190.0
11743,18.0,170.0,5.0,880130515.0
11744,158.0,403.0,4.0,880134650.0
11745,244.0,196.0,5.0,880605416.0
11746,72.0,121.0,3.0,880036048.0
11747,303.0,792.0,5.0,879484644.0
11748,37.0,22.0,5.0,880915810.0
11749,398.0,481.0,3.0,875659441.0
11750,327.0,200.0,4.0,887747338.0
11751,25.0,969.0,3.0,885852059.0
11752,222.0,9.0,5.0,877563227.0
11753,28.0,678.0,2.0,882826550.0
11754,387.0,144.0,3.0,886479649.0
11755,69.0,100.0,5.0,882072892.0
11756,342.0,1160.0,3.0,874984751.0
11757,141.0,1013.0,1.0,884585470.0
11758,268.0,474.0,5.0,875309718.0
11759,308.0,693.0,3.0,887738104.0
11760,293.0,92.0,4.0,888906071.0
11761,82.0,657.0,4.0,878769261.0
11762,82.0,458.0,1.0,884714145.0
11763,142.0,288.0,3.0,888639837.0
11764,264.0,844.0,1.0,886124097.0
11765,117.0,98.0,4.0,881012430.0
11766,233.0,276.0,5.0,877665324.0
11767,159.0,471.0,4.0,880485861.0
11768,227.0,1010.0,3.0,879035637.0
11769,244.0,1074.0,4.0,880607904.0
11770,234.0,77.0,3.0,892333890.0
11771,25.0,169.0,5.0,885852301.0
11772,296.0,56.0,5.0,884197287.0
11773,107.0,269.0,5.0,891264267.0
11774,13.0,501.0,5.0,882398724.0
11775,95.0,683.0,4.0,879193353.0
11776,216.0,108.0,4.0,880232917.0
11777,279.0,1032.0,3.0,880666757.0
11778,15.0,307.0,1.0,879455233.0
11779,380.0,1168.0,3.0,885479833.0
11780,181.0,825.0,1.0,878963304.0
11781,115.0,443.0,4.0,881171622.0
11782,363.0,569.0,2.0,891498259.0
11783,354.0,285.0,5.0,891216526.0
11784,95.0,366.0,4.0,880572628.0
11785,1.0,232.0,3.0,878543196.0
11786,145.0,406.0,3.0,875270692.0
11787,347.0,82.0,5.0,881654269.0
11788,312.0,275.0,5.0,891698553.0
11789,373.0,729.0,4.0,877099263.0
11790,245.0,473.0,2.0,888513344.0
11791,61.0,331.0,2.0,891206126.0
11792,397.0,1019.0,3.0,885349715.0
11793,7.0,185.0,5.0,892135346.0
11794,116.0,347.0,2.0,886309481.0
11795,122.0,470.0,3.0,879270901.0
11796,361.0,97.0,4.0,879440740.0
11797,379.0,402.0,3.0,880524943.0
11798,244.0,181.0,4.0,880604302.0
11799,318.0,162.0,5.0,884496123.0
11800,290.0,474.0,3.0,880474204.0
11801,200.0,560.0,4.0,884130655.0
11802,45.0,237.0,4.0,881008636.0
11803,225.0,418.0,5.0,879540650.0
11804,60.0,613.0,4.0,883326497.0
11805,55.0,685.0,1.0,878176134.0
11806,271.0,141.0,4.0,885849114.0
11807,387.0,564.0,1.0,886481800.0
11808,259.0,200.0,4.0,874725081.0
11809,119.0,1202.0,4.0,874775680.0
11810,279.0,1052.0,4.0,890451408.0
11811,312.0,8.0,5.0,891699263.0
11812,92.0,663.0,4.0,875653914.0
11813,158.0,803.0,3.0,880134848.0
11814,92.0,102.0,2.0,875813376.0
11815,327.0,517.0,2.0,887818991.0
11816,128.0,14.0,5.0,879967341.0
11817,67.0,7.0,5.0,875379794.0
11818,16.0,603.0,5.0,877719206.0
11819,87.0,97.0,5.0,879877825.0
11820,389.0,550.0,3.0,880088923.0
11821,393.0,62.0,4.0,889728895.0
11822,58.0,64.0,5.0,884305295.0
11823,308.0,160.0,4.0,887738717.0
11824,255.0,406.0,1.0,883216358.0
11825,121.0,249.0,1.0,891388708.0
11826,200.0,391.0,4.0,884130484.0
11827,13.0,219.0,1.0,882396955.0
11828,214.0,307.0,3.0,891542735.0
11829,399.0,591.0,3.0,882340599.0
11830,271.0,744.0,4.0,885847693.0
11831,266.0,124.0,4.0,892258004.0
11832,354.0,702.0,3.0,891307114.0
11833,336.0,276.0,4.0,877760310.0
11834,316.0,283.0,5.0,880853599.0
11835,87.0,521.0,3.0,879877772.0
11836,15.0,458.0,5.0,879456288.0
11837,246.0,470.0,4.0,884922964.0
11838,92.0,278.0,3.0,876175640.0
11839,379.0,443.0,4.0,880524640.0
11840,301.0,710.0,3.0,882078008.0
11841,229.0,748.0,3.0,891632402.0
11842,43.0,951.0,3.0,883955969.0
11843,351.0,1105.0,4.0,883356833.0
11844,203.0,24.0,4.0,880434359.0
11845,145.0,327.0,5.0,875269822.0
11846,268.0,735.0,3.0,876518557.0
11847,6.0,526.0,3.0,883602596.0
11848,294.0,105.0,3.0,889242660.0
11849,282.0,338.0,3.0,879949468.0
11850,379.0,192.0,4.0,880524972.0
11851,14.0,202.0,3.0,890881521.0
11852,94.0,624.0,2.0,891723459.0
11853,24.0,258.0,4.0,875245985.0
11854,391.0,188.0,3.0,877399658.0
11855,251.0,172.0,5.0,886271641.0
11856,267.0,475.0,5.0,878970368.0
11857,46.0,151.0,4.0,883616218.0
11858,292.0,285.0,4.0,881103896.0
11859,276.0,209.0,4.0,874791667.0
11860,222.0,142.0,2.0,878183984.0
11861,27.0,121.0,4.0,891543191.0
11862,402.0,257.0,4.0,876266701.0
11863,301.0,756.0,4.0,882074932.0
11864,7.0,562.0,5.0,891354053.0
11865,370.0,657.0,3.0,879434636.0
11866,320.0,159.0,4.0,884751190.0
11867,206.0,294.0,2.0,888179694.0
11868,326.0,67.0,2.0,879877284.0
11869,373.0,210.0,5.0,877098177.0
11870,201.0,57.0,4.0,884111958.0
11871,387.0,844.0,5.0,886480484.0
11872,59.0,490.0,4.0,888205614.0
11873,249.0,479.0,5.0,879641035.0
11874,314.0,1085.0,1.0,877892017.0
11875,280.0,1313.0,5.0,891700184.0
11876,354.0,1101.0,3.0,891218003.0
11877,12.0,28.0,5.0,879958969.0
11878,378.0,222.0,3.0,882712421.0
11879,60.0,180.0,4.0,883326028.0
11880,267.0,943.0,4.0,878972903.0
11881,354.0,61.0,5.0,891218091.0
11882,72.0,480.0,5.0,880037768.0
11883,256.0,77.0,3.0,882164955.0
11884,378.0,233.0,2.0,880333540.0
11885,7.0,191.0,5.0,891351201.0
11886,244.0,886.0,5.0,880601905.0
11887,303.0,300.0,1.0,879466166.0
11888,57.0,151.0,3.0,883697585.0
11889,334.0,216.0,3.0,891546348.0
11890,293.0,443.0,4.0,888906781.0
11891,388.0,816.0,4.0,886441248.0
11892,42.0,409.0,3.0,881106270.0
11893,18.0,393.0,3.0,880130930.0
11894,216.0,93.0,4.0,880232637.0
11895,250.0,948.0,3.0,878089182.0
11896,181.0,878.0,1.0,878961709.0
11897,210.0,257.0,5.0,887730789.0
11898,269.0,475.0,5.0,891457067.0
11899,399.0,284.0,2.0,882512342.0
11900,167.0,73.0,2.0,892738452.0
11901,336.0,49.0,4.0,877758001.0
11902,378.0,465.0,3.0,881582268.0
11903,263.0,215.0,4.0,891298273.0
11904,332.0,204.0,4.0,888098088.0
11905,271.0,411.0,1.0,885848062.0
11906,366.0,185.0,5.0,888857750.0
11907,268.0,169.0,5.0,875309829.0
11908,223.0,22.0,5.0,891550649.0
11909,156.0,180.0,5.0,888185777.0
11910,239.0,8.0,5.0,889179290.0
11911,7.0,683.0,4.0,891350703.0
11912,63.0,952.0,3.0,875747896.0
11913,345.0,443.0,5.0,884993464.0
11914,2.0,257.0,4.0,888551062.0
11915,164.0,619.0,4.0,889402160.0
11916,72.0,100.0,5.0,880035680.0
11917,301.0,273.0,1.0,882074800.0
11918,267.0,204.0,4.0,878971629.0
11919,276.0,315.0,4.0,892436298.0
11920,314.0,763.0,5.0,877886706.0
11921,56.0,195.0,5.0,892676429.0
11922,177.0,336.0,2.0,880130500.0
11923,311.0,183.0,5.0,884365519.0
11924,267.0,479.0,4.0,878971405.0
11925,117.0,143.0,1.0,881012472.0
11926,46.0,181.0,4.0,883616254.0
11927,43.0,705.0,4.0,883954970.0
11928,64.0,367.0,4.0,889739678.0
11929,399.0,1314.0,3.0,882349198.0
11930,354.0,276.0,3.0,891216760.0
11931,164.0,181.0,5.0,889401906.0
11932,296.0,274.0,4.0,884196741.0
11933,44.0,717.0,3.0,878346470.0
11934,301.0,849.0,4.0,882078883.0
11935,95.0,90.0,2.0,880572166.0
11936,1.0,236.0,4.0,875071898.0
11937,197.0,127.0,5.0,891409839.0
11938,232.0,234.0,3.0,888549595.0
11939,336.0,399.0,3.0,877757063.0
11940,305.0,190.0,3.0,886322966.0
11941,62.0,213.0,4.0,879375323.0
11942,389.0,507.0,5.0,879991196.0
11943,387.0,501.0,4.0,886483620.0
11944,81.0,412.0,1.0,876534408.0
11945,207.0,8.0,3.0,878103820.0
11946,338.0,663.0,5.0,879438627.0
11947,222.0,665.0,1.0,878184719.0
11948,299.0,916.0,3.0,892249868.0
11949,24.0,318.0,5.0,875323474.0
11950,7.0,399.0,4.0,891354357.0
11951,92.0,712.0,3.0,875656392.0
11952,29.0,98.0,4.0,882821942.0
11953,303.0,1222.0,3.0,879468513.0
11954,380.0,229.0,3.0,885481179.0
11955,264.0,745.0,5.0,886123656.0
11956,335.0,269.0,4.0,891566808.0
11957,244.0,475.0,4.0,880603582.0
11958,348.0,276.0,3.0,886523456.0
11959,217.0,363.0,1.0,889070011.0
11960,7.0,139.0,3.0,891354729.0
11961,343.0,306.0,4.0,876402516.0
11962,384.0,272.0,5.0,891273509.0
11963,378.0,396.0,4.0,880332879.0
11964,137.0,249.0,4.0,881433387.0
11965,92.0,46.0,4.0,875653867.0
11966,116.0,322.0,2.0,876452186.0
11967,101.0,24.0,4.0,877136391.0
11968,321.0,736.0,4.0,879439537.0
11969,77.0,52.0,5.0,884753203.0
11970,262.0,318.0,5.0,879793022.0
11971,312.0,615.0,4.0,891698893.0
11972,393.0,275.0,4.0,887744053.0
11973,268.0,246.0,5.0,875742316.0
11974,363.0,1099.0,2.0,891495402.0
11975,200.0,2.0,4.0,884130046.0
11976,62.0,845.0,3.0,879372383.0
11977,234.0,300.0,3.0,891033627.0
11978,393.0,1095.0,2.0,887745174.0
11979,77.0,144.0,3.0,884752853.0
11980,277.0,628.0,4.0,879543697.0
11981,240.0,289.0,4.0,885775745.0
11982,48.0,170.0,4.0,879434886.0
11983,197.0,578.0,3.0,891410039.0
11984,338.0,133.0,4.0,879438143.0
11985,113.0,277.0,3.0,875076416.0
11986,347.0,12.0,3.0,881653584.0
11987,315.0,180.0,4.0,879799526.0
11988,393.0,142.0,4.0,889730460.0
11989,379.0,1032.0,2.0,880568109.0
11990,136.0,42.0,3.0,882848866.0
11991,33.0,333.0,4.0,891964259.0
11992,82.0,479.0,4.0,878769703.0
11993,187.0,275.0,5.0,879465937.0
11994,111.0,896.0,2.0,891680243.0
11995,387.0,1012.0,4.0,886481073.0
11996,327.0,514.0,4.0,887747338.0
11997,373.0,487.0,4.0,877098177.0
11998,295.0,241.0,5.0,879518800.0
11999,379.0,401.0,3.0,880962187.0
12000,94.0,410.0,4.0,891721494.0
12001,378.0,1220.0,3.0,880055779.0
12002,343.0,458.0,5.0,876402894.0
12003,346.0,76.0,4.0,874950135.0
12004,10.0,160.0,4.0,877888944.0
12005,375.0,684.0,4.0,886622066.0
12006,158.0,244.0,4.0,880132772.0
12007,235.0,190.0,4.0,889656007.0
12008,21.0,859.0,2.0,874951859.0
12009,389.0,38.0,2.0,880089076.0
12010,345.0,333.0,3.0,884900543.0
12011,26.0,292.0,3.0,891347400.0
12012,213.0,200.0,5.0,878956100.0
12013,5.0,417.0,3.0,875636830.0
12014,58.0,950.0,1.0,892242020.0
12015,399.0,8.0,3.0,882510165.0
12016,395.0,151.0,3.0,883765297.0
12017,293.0,977.0,2.0,888908088.0
12018,188.0,732.0,3.0,875073828.0
12019,222.0,268.0,4.0,877562748.0
12020,3.0,330.0,2.0,889237297.0
12021,25.0,13.0,4.0,885852381.0
12022,308.0,309.0,1.0,887736408.0
12023,214.0,22.0,3.0,891544200.0
12024,42.0,79.0,5.0,881108040.0
12025,262.0,432.0,3.0,879794267.0
12026,255.0,405.0,4.0,883216902.0
12027,254.0,573.0,2.0,886475476.0
12028,94.0,96.0,3.0,885872942.0
12029,42.0,428.0,3.0,881108040.0
12030,299.0,1119.0,4.0,889502727.0
12031,109.0,68.0,3.0,880582469.0
12032,301.0,423.0,1.0,882076239.0
12033,57.0,1011.0,3.0,883697761.0
12034,263.0,177.0,4.0,891297988.0
12035,228.0,204.0,3.0,889388662.0
12036,342.0,204.0,4.0,874984261.0
12037,290.0,450.0,2.0,880473557.0
12038,311.0,485.0,1.0,884364538.0
12039,47.0,302.0,5.0,879439040.0
12040,378.0,284.0,3.0,880044835.0
12041,301.0,164.0,3.0,882076966.0
12042,72.0,581.0,4.0,880036996.0
12043,213.0,475.0,4.0,878870648.0
12044,192.0,1405.0,5.0,881367456.0
12045,339.0,23.0,5.0,891033481.0
12046,144.0,32.0,4.0,888105287.0
12047,42.0,234.0,4.0,881108093.0
12048,255.0,413.0,2.0,883216358.0
